ReadingID,AnimalID,AnimalType,AnimalName,Longitude,Latitude,Timestamp
19,35,4,Elephant,76.469387,11.722916,2025-08-07 15:49:45
19,36,5,Giraffe,76.407648,11.777142,2025-08-07 15:49:45
19,37,6,Zebra,76.205982,11.902731,2025-08-07 15:49:45
19,38,7,Rhino,76.410254,11.772552,2025-08-07 15:49:45
19,39,8,Buffalo,76.811835,11.670840,2025-08-07 15:49:45
19,40,9,Hippo,76.522175,11.710990,2025-08-07 15:49:45
19,41,0,Lion,76.616343,11.811505,2025-08-07 15:49:45
19,42,1,Tiger,76.893377,11.819965,2025-08-07 15:49:45
19,43,2,Bear,76.431147,11.694571,2025-08-07 15:49:45
19,44,3,Wolf,76.486221,11.928416,2025-08-07 15:49:45
19,45,4,Elephant,76.540825,11.683889,2025-08-07 15:49:45
19,46,5,Giraffe,76.268767,11.642701,2025-08-07 15:49:45
19,47,6,Zebra,76.216385,11.621570,2025-08-07 15:49:45
19,48,7,Rhino,76.409934,11.604688,2025-08-07 15:49:45
19,49,8,Buffalo,76.647938,11.850508,2025-08-07 15:49:45
19,50,9,Hippo,76.248857,11.994372,2025-08-07 15:49:45
20,1,0,Lion,76.643516,11.837580,2025-08-07 16:49:45
20,2,1,Tiger,76.360115,11.839375,2025-08-07 16:49:45
20,3,2,Bear,76.691220,11.660341,2025-08-07 16:49:45
20,4,3,Wolf,76.786798,11.694241,2025-08-07 16:49:45
20,5,4,Elephant,76.531104,11.819330,2025-08-07 16:49:45
20,6,5,Giraffe,76.362978,11.651552,2025-08-07 16:49:45
20,7,6,Zebra,76.233946,11.838667,2025-08-07 16:49:45
20,8,7,Rhino,76.298099,11.647633,2025-08-07 16:49:45
20,9,8,Buffalo,76.433860,11.917515,2025-08-07 16:49:45
20,10,9,Hippo,76.844392,11.625282,2025-08-07 16:49:45
20,11,0,Lion,76.511237,11.694742,2025-08-07 16:49:45
20,12,1,Tiger,76.519675,11.716117,2025-08-07 16:49:45
20,13,2,Bear,76.873424,11.989453,2025-08-07 16:49:45
20,14,3,Wolf,76.707562,11.604773,2025-08-07 16:49:45
20,15,4,Elephant,76.429566,11.979687,2025-08-07 16:49:45
20,16,5,Giraffe,76.606195,11.637867,2025-08-07 16:49:45
20,17,6,Zebra,76.306708,11.681997,2025-08-07 16:49:45
20,18,7,Rhino,76.748366,11.639760,2025-08-07 16:49:45
20,19,8,Buffalo,76.703995,11.794269,2025-08-07 16:49:45
20,20,9,Hippo,76.764089,11.998022,2025-08-07 16:49:45
20,21,0,Lion,76.531767,11.964318,2025-08-07 16:49:45
20,22,1,Tiger,76.507990,11.780816,2025-08-07 16:49:45
20,23,2,Bear,76.732685,11.946751,2025-08-07 16:49:45
20,24,3,Wolf,76.723136,11.648903,2025-08-07 16:49:45
20,25,4,Elephant,76.631211,11.910691,2025-08-07 16:49:45
20,26,5,Giraffe,76.463256,11.924644,2025-08-07 16:49:45
20,27,6,Zebra,76.809101,11.960656,2025-08-07 16:49:45
20,28,7,Rhino,76.745354,11.980444,2025-08-07 16:49:45
20,29,8,Buffalo,76.452959,11.933348,2025-08-07 16:49:45
20,30,9,Hippo,76.454262,11.709403,2025-08-07 16:49:45
20,31,0,Lion,76.571502,11.932615,2025-08-07 16:49:45
20,32,1,Tiger,76.271459,11.640382,2025-08-07 16:49:45
20,33,2,Bear,76.328690,11.865267,2025-08-07 16:49:45
20,34,3,Wolf,76.649648,11.660060,2025-08-07 16:49:45
20,35,4,Elephant,76.690194,11.640138,2025-08-07 16:49:45
20,36,5,Giraffe,76.504999,11.704654,2025-08-07 16:49:45
20,37,6,Zebra,76.529673,11.892990,2025-08-07 16:49:45
20,38,7,Rhino,76.849370,11.983605,2025-08-07 16:49:45
20,39,8,Buffalo,76.791989,11.699515,2025-08-07 16:49:45
20,40,9,Hippo,76.433647,11.697696,2025-08-07 16:49:45
20,41,0,Lion,76.460094,11.939439,2025-08-07 16:49:45
20,42,1,Tiger,76.224866,11.814447,2025-08-07 16:49:45
20,43,2,Bear,76.622452,11.973534,2025-08-07 16:49:45
20,44,3,Wolf,76.288314,11.662722,2025-08-07 16:49:45
20,45,4,Elephant,76.387994,11.896725,2025-08-07 16:49:45
20,46,5,Giraffe,76.296924,11.709696,2025-08-07 16:49:45
20,47,6,Zebra,76.245396,11.629286,2025-08-07 16:49:45
20,48,7,Rhino,76.539628,11.882076,2025-08-07 16:49:45
20,49,8,Buffalo,76.813544,11.908957,2025-08-07 16:49:45
20,50,9,Hippo,76.650694,11.794501,2025-08-07 16:49:45
21,1,0,Lion,76.680068,11.646107,2025-08-07 17:49:45
21,2,1,Tiger,76.631788,11.847481,2025-08-07 17:49:45
21,3,2,Bear,76.874941,11.905063,2025-08-07 17:49:45
21,4,3,Wolf,76.688635,11.957299,2025-08-07 17:49:45
21,5,4,Elephant,76.775732,11.773260,2025-08-07 17:49:45
21,6,5,Giraffe,76.254241,11.680459,2025-08-07 17:49:45
21,7,6,Zebra,76.691775,11.981591,2025-08-07 17:49:45
21,8,7,Rhino,76.420615,11.695206,2025-08-07 17:49:45
21,9,8,Buffalo,76.823777,11.937767,2025-08-07 17:49:45
21,10,9,Hippo,76.350566,11.602527,2025-08-07 17:49:45
21,11,0,Lion,76.645888,11.635536,2025-08-07 17:49:45
21,12,1,Tiger,76.291754,11.609265,2025-08-07 17:49:45
21,13,2,Bear,76.307263,11.702261,2025-08-07 17:49:45
21,14,3,Wolf,76.364901,11.855623,2025-08-07 17:49:45
21,15,4,Elephant,76.399701,11.847151,2025-08-07 17:49:45
21,16,5,Giraffe,76.747575,11.749821,2025-08-07 17:49:45
21,17,6,Zebra,76.288250,11.772832,2025-08-07 17:49:45
21,18,7,Rhino,76.826063,11.872286,2025-08-07 17:49:45
21,19,8,Buffalo,76.452126,11.612732,2025-08-07 17:49:45
21,20,9,Hippo,76.836702,11.611756,2025-08-07 17:49:45
21,21,0,Lion,76.632109,11.956725,2025-08-07 17:49:45
21,22,1,Tiger,76.768896,11.896091,2025-08-07 17:49:45
21,23,2,Bear,76.631874,11.727470,2025-08-07 17:49:45
21,24,3,Wolf,76.751250,11.779901,2025-08-07 17:49:45
21,25,4,Elephant,76.469814,11.970251,2025-08-07 17:49:45
21,26,5,Giraffe,76.493356,11.851912,2025-08-07 17:49:45
21,27,6,Zebra,76.428349,11.818256,2025-08-07 17:49:45
21,28,7,Rhino,76.604401,11.624219,2025-08-07 17:49:45
21,29,8,Buffalo,76.497565,11.896542,2025-08-07 17:49:45
21,30,9,Hippo,76.560970,11.866195,2025-08-07 17:49:45
21,31,0,Lion,76.460009,11.826435,2025-08-07 17:49:45
21,32,1,Tiger,76.345717,11.845259,2025-08-07 17:49:45
21,33,2,Bear,76.813758,11.893429,2025-08-07 17:49:45
21,34,3,Wolf,76.528776,11.637355,2025-08-07 17:49:45
21,35,4,Elephant,76.880175,11.940733,2025-08-07 17:49:45
21,36,5,Giraffe,76.813886,11.869369,2025-08-07 17:49:45
21,37,6,Zebra,76.593741,11.951183,2025-08-07 17:49:45
21,38,7,Rhino,76.220872,11.856038,2025-08-07 17:49:45
21,39,8,Buffalo,76.220423,11.779937,2025-08-07 17:49:45
21,40,9,Hippo,76.326875,11.694021,2025-08-07 17:49:45
21,41,0,Lion,76.301837,11.700357,2025-08-07 17:49:45
21,42,1,Tiger,76.737364,11.675381,2025-08-07 17:49:45
21,43,2,Bear,76.271523,11.625819,2025-08-07 17:49:45
21,44,3,Wolf,76.809784,11.783184,2025-08-07 17:49:45
21,45,4,Elephant,76.841017,11.869637,2025-08-07 17:49:45
21,46,5,Giraffe,76.300833,11.831477,2025-08-07 17:49:45
21,47,6,Zebra,76.201645,11.705899,2025-08-07 17:49:45
21,48,7,Rhino,76.359944,11.812555,2025-08-07 17:49:45
21,49,8,Buffalo,76.339906,11.793561,2025-08-07 17:49:45
21,50,9,Hippo,76.340333,11.813520,2025-08-07 17:49:45
22,1,0,Lion,76.212348,11.926243,2025-08-07 18:49:45
22,2,1,Tiger,76.249797,11.864962,2025-08-07 18:49:45
22,3,2,Bear,76.477548,11.770415,2025-08-07 18:49:45
22,4,3,Wolf,76.812967,11.884201,2025-08-07 18:49:45
22,5,4,Elephant,76.731831,11.654286,2025-08-07 18:49:45
22,6,5,Giraffe,76.467016,11.675552,2025-08-07 18:49:45
22,7,6,Zebra,76.645354,11.870028,2025-08-07 18:49:45
22,8,7,Rhino,76.862679,11.950047,2025-08-07 18:49:45
22,9,8,Buffalo,76.645888,11.951708,2025-08-07 18:49:45
22,10,9,Hippo,76.592267,11.927256,2025-08-07 18:49:45
22,11,0,Lion,76.246785,11.991577,2025-08-07 18:49:45
22,12,1,Tiger,76.616898,11.681643,2025-08-07 18:49:45
22,13,2,Bear,76.866247,11.857112,2025-08-07 18:49:45
22,14,3,Wolf,76.414463,11.995959,2025-08-07 18:49:45
22,15,4,Elephant,76.734523,11.971361,2025-08-07 18:49:45
22,16,5,Giraffe,76.620508,11.884054,2025-08-07 18:49:45
22,17,6,Zebra,76.636338,11.918979,2025-08-07 18:49:45
22,18,7,Rhino,76.283529,11.745903,2025-08-07 18:49:45
22,19,8,Buffalo,76.384918,11.740678,2025-08-07 18:49:45
22,20,9,Hippo,76.307199,11.917038,2025-08-07 18:49:45
22,21,0,Lion,76.574834,11.778387,2025-08-07 18:49:45
22,22,1,Tiger,76.500555,11.774993,2025-08-07 18:49:45
22,23,2,Bear,76.710318,11.933628,2025-08-07 18:49:45
22,24,3,Wolf,76.408695,11.965416,2025-08-07 18:49:45
22,25,4,Elephant,76.556291,11.801849,2025-08-07 18:49:45
22,26,5,Giraffe,76.445589,11.710050,2025-08-07 18:49:45
22,27,6,Zebra,76.708438,11.744865,2025-08-07 18:49:45
22,28,7,Rhino,76.200940,11.759368,2025-08-07 18:49:45
22,29,8,Buffalo,76.829695,11.964171,2025-08-07 18:49:45
22,30,9,Hippo,76.242833,11.752177,2025-08-07 18:49:45
22,31,0,Lion,76.649669,11.637477,2025-08-07 18:49:45
22,32,1,Tiger,76.788336,11.744768,2025-08-07 18:49:45
22,33,2,Bear,76.774194,11.981152,2025-08-07 18:49:45
22,34,3,Wolf,76.763491,11.872079,2025-08-07 18:49:45
22,35,4,Elephant,76.701581,11.700760,2025-08-07 18:49:45
22,36,5,Giraffe,76.425080,11.903452,2025-08-07 18:49:45
22,37,6,Zebra,76.892566,11.892538,2025-08-07 18:49:45
22,38,7,Rhino,76.565755,11.855318,2025-08-07 18:49:45
22,39,8,Buffalo,76.691028,11.658046,2025-08-07 18:49:45
22,40,9,Hippo,76.774236,11.823554,2025-08-07 18:49:45
22,41,0,Lion,76.341957,11.894723,2025-08-07 18:49:45
22,42,1,Tiger,76.272848,11.797687,2025-08-07 18:49:45
22,43,2,Bear,76.303845,11.724540,2025-08-07 18:49:45
22,44,3,Wolf,76.304102,11.619825,2025-08-07 18:49:45
22,45,4,Elephant,76.502329,11.823627,2025-08-07 18:49:45
22,46,5,Giraffe,76.388015,11.850484,2025-08-07 18:49:45
22,47,6,Zebra,76.421854,11.915061,2025-08-07 18:49:45
22,48,7,Rhino,76.722367,11.703958,2025-08-07 18:49:45
22,49,8,Buffalo,76.582333,11.887472,2025-08-07 18:49:45
22,50,9,Hippo,76.247404,11.615833,2025-08-07 18:49:45
23,1,0,Lion,76.697565,11.801910,2025-08-07 19:49:45
23,2,1,Tiger,76.547426,11.804865,2025-08-07 19:49:45
23,3,2,Bear,76.662551,11.849593,2025-08-07 19:49:45
23,4,3,Wolf,76.210233,11.992029,2025-08-07 19:49:45
23,5,4,Elephant,76.366182,11.922715,2025-08-07 19:49:45
23,6,5,Giraffe,76.317454,11.639003,2025-08-07 19:49:45
23,7,6,Zebra,76.276501,11.861287,2025-08-07 19:49:45
23,8,7,Rhino,76.786520,11.868783,2025-08-07 19:49:45
23,9,8,Buffalo,76.895300,11.638112,2025-08-07 19:49:45
23,10,9,Hippo,76.536915,11.630689,2025-08-07 19:49:45
23,11,0,Lion,76.228883,11.744597,2025-08-07 19:49:45
23,12,1,Tiger,76.802329,11.672585,2025-08-07 19:49:45
23,13,2,Bear,76.671993,11.839753,2025-08-07 19:49:45
23,14,3,Wolf,76.760457,11.682437,2025-08-07 19:49:45
23,15,4,Elephant,76.651549,11.925132,2025-08-07 19:49:45
23,16,5,Giraffe,76.202521,11.762041,2025-08-07 19:49:45
23,17,6,Zebra,76.627387,11.707913,2025-08-07 19:49:45
23,18,7,Rhino,76.514420,11.995227,2025-08-07 19:49:45
23,19,8,Buffalo,76.896710,11.614856,2025-08-07 19:49:45
23,20,9,Hippo,76.491028,11.673098,2025-08-07 19:49:45
23,21,0,Lion,76.498825,11.919480,2025-08-07 19:49:45
23,22,1,Tiger,76.655950,11.938829,2025-08-07 19:49:45
23,23,2,Bear,76.567913,11.844978,2025-08-07 19:49:45
23,24,3,Wolf,76.708460,11.814435,2025-08-07 19:49:45
23,25,4,Elephant,76.429460,11.905612,2025-08-07 19:49:45
23,26,5,Giraffe,76.269259,11.772149,2025-08-07 19:49:45
23,27,6,Zebra,76.288421,11.748637,2025-08-07 19:49:45
23,28,7,Rhino,76.847447,11.612745,2025-08-07 19:49:45
23,29,8,Buffalo,76.205277,11.959703,2025-08-07 19:49:45
23,30,9,Hippo,76.299808,11.613501,2025-08-07 19:49:45
23,31,0,Lion,76.807007,11.693838,2025-08-07 19:49:45
23,32,1,Tiger,76.805341,11.708060,2025-08-07 19:49:45
23,33,2,Bear,76.329887,11.795038,2025-08-07 19:49:45
23,34,3,Wolf,76.625700,11.660939,2025-08-07 19:49:45
23,35,4,Elephant,76.441231,11.666201,2025-08-07 19:49:45
23,36,5,Giraffe,76.474471,11.799030,2025-08-07 19:49:45
23,37,6,Zebra,76.736424,11.952757,2025-08-07 19:49:45
23,38,7,Rhino,76.366610,11.662575,2025-08-07 19:49:45
23,39,8,Buffalo,76.658556,11.701773,2025-08-07 19:49:45
23,40,9,Hippo,76.269857,11.738273,2025-08-07 19:49:45
23,41,0,Lion,76.637342,11.659548,2025-08-07 19:49:45
23,42,1,Tiger,76.730442,11.636854,2025-08-07 19:49:45
23,43,2,Bear,76.894403,11.969860,2025-08-07 19:49:45
23,44,3,Wolf,76.694424,11.877694,2025-08-07 19:49:45
23,45,4,Elephant,76.211365,11.935533,2025-08-07 19:49:45
23,46,5,Giraffe,76.597095,11.842952,2025-08-07 19:49:45
23,47,6,Zebra,76.808246,11.705826,2025-08-07 19:49:45
23,48,7,Rhino,76.241743,11.863753,2025-08-07 19:49:45
23,49,8,Buffalo,76.628263,11.952049,2025-08-07 19:49:45
23,50,9,Hippo,76.240162,11.600940,2025-08-07 19:49:45
24,1,0,Lion,76.876843,11.793939,2025-08-07 20:49:45
24,2,1,Tiger,76.736360,11.882809,2025-08-07 20:49:45
24,3,2,Bear,76.310767,11.839436,2025-08-07 20:49:45
24,4,3,Wolf,76.585751,11.762285,2025-08-07 20:49:45
24,5,4,Elephant,76.625144,11.800116,2025-08-07 20:49:45
24,6,5,Giraffe,76.511365,11.956420,2025-08-07 20:49:45
24,7,6,Zebra,76.734373,11.944945,2025-08-07 20:49:45
24,8,7,Rhino,76.809058,11.630006,2025-08-07 20:49:45
24,9,8,Buffalo,76.794638,11.854817,2025-08-07 20:49:45
24,10,9,Hippo,76.623734,11.686660,2025-08-07 20:49:45
24,11,0,Lion,76.764281,11.740410,2025-08-07 20:49:45
24,12,1,Tiger,76.568276,11.929075,2025-08-07 20:49:45
24,13,2,Bear,76.349199,11.785772,2025-08-07 20:49:45
24,14,3,Wolf,76.307071,11.651479,2025-08-07 20:49:45
24,15,4,Elephant,76.530122,11.980212,2025-08-07 20:49:45
24,16,5,Giraffe,76.576202,11.826667,2025-08-07 20:49:45
24,17,6,Zebra,76.218479,11.900888,2025-08-07 20:49:45
24,18,7,Rhino,76.561803,11.649904,2025-08-07 20:49:45
24,19,8,Buffalo,76.838069,11.708927,2025-08-07 20:49:45
24,20,9,Hippo,76.809079,11.602527,2025-08-07 20:49:45
24,21,0,Lion,76.478787,11.820978,2025-08-07 20:49:45
24,22,1,Tiger,76.482910,11.797455,2025-08-07 20:49:45
24,23,2,Bear,76.220295,11.719303,2025-08-07 20:49:45
24,24,3,Wolf,76.553151,11.769280,2025-08-07 20:49:45
24,25,4,Elephant,76.771331,11.762603,2025-08-07 20:49:45
24,26,5,Giraffe,76.325187,11.671401,2025-08-07 20:49:45
24,27,6,Zebra,76.822346,11.659975,2025-08-07 20:49:45
24,28,7,Rhino,76.288720,11.842683,2025-08-07 20:49:45
24,29,8,Buffalo,76.458171,11.870907,2025-08-07 20:49:45
24,30,9,Hippo,76.805982,11.906113,2025-08-07 20:49:45
24,31,0,Lion,76.727430,11.993286,2025-08-07 20:49:45
24,32,1,Tiger,76.511472,11.962023,2025-08-07 20:49:45
24,33,2,Bear,76.615616,11.602393,2025-08-07 20:49:45
24,34,3,Wolf,76.745332,11.838337,2025-08-07 20:49:45
24,35,4,Elephant,76.718842,11.603101,2025-08-07 20:49:45
24,36,5,Giraffe,76.291583,11.760344,2025-08-07 20:49:45
24,37,6,Zebra,76.865007,11.957799,2025-08-07 20:49:45
24,38,7,Rhino,76.743901,11.602515,2025-08-07 20:49:45
24,39,8,Buffalo,76.279299,11.852681,2025-08-07 20:49:45
24,40,9,Hippo,76.470156,11.684829,2025-08-07 20:49:45
24,41,0,Lion,76.841060,11.764800,2025-08-07 20:49:45
24,42,1,Tiger,76.297992,11.876144,2025-08-07 20:49:45
24,43,2,Bear,76.328306,11.892380,2025-08-07 20:49:45
24,44,3,Wolf,76.293185,11.967089,2025-08-07 20:49:45
24,45,4,Elephant,76.697821,11.610913,2025-08-07 20:49:45
24,46,5,Giraffe,76.252446,11.675002,2025-08-07 20:49:45
24,47,6,Zebra,76.796539,11.617554,2025-08-07 20:49:45
24,48,7,Rhino,76.783123,11.643434,2025-08-07 20:49:45
24,49,8,Buffalo,76.651955,11.826301,2025-08-07 20:49:45
24,50,9,Hippo,76.790814,11.798566,2025-08-07 20:49:45
25,1,0,Lion,76.738047,11.876388,2025-08-07 21:49:45
25,2,1,Tiger,76.847768,11.625269,2025-08-07 21:49:45
25,3,2,Bear,76.263598,11.716544,2025-08-07 21:49:45
25,4,3,Wolf,76.562999,11.925217,2025-08-07 21:49:45
25,5,4,Elephant,76.279919,11.927561,2025-08-07 21:49:45
25,6,5,Giraffe,76.826789,11.819355,2025-08-07 21:49:45
25,7,6,Zebra,76.254753,11.645485,2025-08-07 21:49:45
25,8,7,Rhino,76.450716,11.757622,2025-08-07 21:49:45
25,9,8,Buffalo,76.209314,11.748247,2025-08-07 21:49:45
25,10,9,Hippo,76.875774,11.898068,2025-08-07 21:49:45
25,11,0,Lion,76.565178,11.968017,2025-08-07 21:49:45
25,12,1,Tiger,76.769985,11.818036,2025-08-07 21:49:45
25,13,2,Bear,76.598120,11.991809,2025-08-07 21:49:45
25,14,3,Wolf,76.487545,11.719852,2025-08-07 21:49:45
25,15,4,Elephant,76.245631,11.612915,2025-08-07 21:49:45
25,16,5,Giraffe,76.311493,11.893600,2025-08-07 21:49:45
25,17,6,Zebra,76.565007,11.995642,2025-08-07 21:49:45
25,18,7,Rhino,76.551378,11.799384,2025-08-07 21:49:45
25,19,8,Buffalo,76.588849,11.915683,2025-08-07 21:49:45
25,20,9,Hippo,76.718372,11.931663,2025-08-07 21:49:45
25,21,0,Lion,76.575048,11.838984,2025-08-07 21:49:45
25,22,1,Tiger,76.249220,11.828010,2025-08-07 21:49:45
25,23,2,Bear,76.297800,11.701248,2025-08-07 21:49:45
25,24,3,Wolf,76.801282,11.785076,2025-08-07 21:49:45
25,25,4,Elephant,76.276885,11.650734,2025-08-07 21:49:45
25,26,5,Giraffe,76.689959,11.643934,2025-08-07 21:49:45
25,27,6,Zebra,76.891711,11.616907,2025-08-07 21:49:45
25,28,7,Rhino,76.391284,11.807550,2025-08-07 21:49:45
25,29,8,Buffalo,76.277334,11.767290,2025-08-07 21:49:45
25,30,9,Hippo,76.580624,11.852681,2025-08-07 21:49:45
25,31,0,Lion,76.649199,11.715091,2025-08-07 21:49:45
25,32,1,Tiger,76.430015,11.898923,2025-08-07 21:49:45
25,33,2,Bear,76.853407,11.740275,2025-08-07 21:49:45
25,34,3,Wolf,76.735612,11.697220,2025-08-07 21:49:45
25,35,4,Elephant,76.889340,11.886154,2025-08-07 21:49:45
25,36,5,Giraffe,76.697436,11.800458,2025-08-07 21:49:45
25,37,6,Zebra,76.401944,11.794464,2025-08-07 21:49:45
25,38,7,Rhino,76.623008,11.778484,2025-08-07 21:49:45
25,39,8,Buffalo,76.789874,11.941173,2025-08-07 21:49:45
25,40,9,Hippo,76.777013,11.840254,2025-08-07 21:49:45
25,41,0,Lion,76.626875,11.935496,2025-08-07 21:49:45
25,42,1,Tiger,76.248622,11.625501,2025-08-07 21:49:45
25,43,2,Bear,76.343175,11.744816,2025-08-07 21:49:45
25,44,3,Wolf,76.758577,11.728422,2025-08-07 21:49:45
25,45,4,Elephant,76.263598,11.907773,2025-08-07 21:49:45
25,46,5,Giraffe,76.377548,11.715836,2025-08-07 21:49:45
25,47,6,Zebra,76.249519,11.798151,2025-08-07 21:49:45
25,48,7,Rhino,76.278381,11.802509,2025-08-07 21:49:45
25,49,8,Buffalo,76.441273,11.602185,2025-08-07 21:49:45
25,50,9,Hippo,76.393036,11.945836,2025-08-07 21:49:45
26,1,0,Lion,76.848067,11.871419,2025-08-07 22:49:45
26,2,1,Tiger,76.797073,11.922739,2025-08-07 22:49:45
26,3,2,Bear,76.682311,11.914011,2025-08-07 22:49:45
26,4,3,Wolf,76.792993,11.750945,2025-08-07 22:49:45
26,5,4,Elephant,76.785046,11.686819,2025-08-07 22:49:45
26,6,5,Giraffe,76.614612,11.617371,2025-08-07 22:49:45
26,7,6,Zebra,76.239521,11.650661,2025-08-07 22:49:45
26,8,7,Rhino,76.524033,11.876058,2025-08-07 22:49:45
26,9,8,Buffalo,76.319739,11.651430,2025-08-07 22:49:45
26,10,9,Hippo,76.823350,11.878011,2025-08-07 22:49:45
26,11,0,Lion,76.570797,11.689517,2025-08-07 22:49:45
26,12,1,Tiger,76.352916,11.795770,2025-08-07 22:49:45
26,13,2,Bear,76.867891,11.639930,2025-08-07 22:49:45
26,14,3,Wolf,76.497992,11.804852,2025-08-07 22:49:45
26,15,4,Elephant,76.551079,11.985766,2025-08-07 22:49:45
26,16,5,Giraffe,76.375561,11.984777,2025-08-07 22:49:45
26,17,6,Zebra,76.782376,11.827424,2025-08-07 22:49:45
26,18,7,Rhino,76.723478,11.702103,2025-08-07 22:49:45
26,19,8,Buffalo,76.522132,11.830158,2025-08-07 22:49:45
26,20,9,Hippo,76.763469,11.838081,2025-08-07 22:49:45
26,21,0,Lion,76.671758,11.972301,2025-08-07 22:49:45
26,22,1,Tiger,76.660158,11.823200,2025-08-07 22:49:45
26,23,2,Bear,76.479449,11.756877,2025-08-07 22:49:45
26,24,3,Wolf,76.847789,11.641383,2025-08-07 22:49:45
26,25,4,Elephant,76.755992,11.948973,2025-08-07 22:49:45
26,26,5,Giraffe,76.346550,11.966185,2025-08-07 22:49:45
26,27,6,Zebra,76.797116,11.901315,2025-08-07 22:49:45
26,28,7,Rhino,76.740696,11.791400,2025-08-07 22:49:45
26,29,8,Buffalo,76.759923,11.930760,2025-08-07 22:49:45
26,30,9,Hippo,76.439586,11.918955,2025-08-07 22:49:45
26,31,0,Lion,76.589639,11.607898,2025-08-07 22:49:45
26,32,1,Tiger,76.594510,11.666079,2025-08-07 22:49:45
26,33,2,Bear,76.244008,11.822651,2025-08-07 22:49:45
26,34,3,Wolf,76.292288,11.954674,2025-08-07 22:49:45
26,35,4,Elephant,76.711835,11.887924,2025-08-07 22:49:45
26,36,5,Giraffe,76.298077,11.745048,2025-08-07 22:49:45
26,37,6,Zebra,76.772848,11.944176,2025-08-07 22:49:45
26,38,7,Rhino,76.669088,11.776959,2025-08-07 22:49:45
26,39,8,Buffalo,76.895685,11.927293,2025-08-07 22:49:45
26,40,9,Hippo,76.310831,11.779815,2025-08-07 22:49:45
26,41,0,Lion,76.820808,11.762127,2025-08-07 22:49:45
26,42,1,Tiger,76.598462,11.915293,2025-08-07 22:49:45
26,43,2,Bear,76.825144,11.644423,2025-08-07 22:49:45
26,44,3,Wolf,76.834181,11.814142,2025-08-07 22:49:45
26,45,4,Elephant,76.215595,11.873458,2025-08-07 22:49:45
26,46,5,Giraffe,76.263277,11.970299,2025-08-07 22:49:45
26,47,6,Zebra,76.248131,11.898007,2025-08-07 22:49:45
26,48,7,Rhino,76.720551,11.654323,2025-08-07 22:49:45
26,49,8,Buffalo,76.819098,11.638050,2025-08-07 22:49:45
26,50,9,Hippo,76.828477,11.709049,2025-08-07 22:49:45
27,1,0,Lion,76.226170,11.944823,2025-08-07 23:49:45
27,2,1,Tiger,76.319868,11.989550,2025-08-07 23:49:45
27,3,2,Bear,76.645503,11.661538,2025-08-07 23:49:45
27,4,3,Wolf,76.506195,11.810382,2025-08-07 23:49:45
27,5,4,Elephant,76.621577,11.747551,2025-08-07 23:49:45
27,6,5,Giraffe,76.563598,11.962145,2025-08-07 23:49:45
27,7,6,Zebra,76.317496,11.928123,2025-08-07 23:49:45
27,8,7,Rhino,76.858769,11.860213,2025-08-07 23:49:45
27,9,8,Buffalo,76.821876,11.932615,2025-08-07 23:49:45
27,10,9,Hippo,76.386093,11.987939,2025-08-07 23:49:45
27,11,0,Lion,76.859389,11.983386,2025-08-07 23:49:45
27,12,1,Tiger,76.238624,11.996875,2025-08-07 23:49:45
27,13,2,Bear,76.202094,11.797955,2025-08-07 23:49:45
27,14,3,Wolf,76.883743,11.826557,2025-08-07 23:49:45
27,15,4,Elephant,76.528071,11.967077,2025-08-07 23:49:45
27,16,5,Giraffe,76.266353,11.806354,2025-08-07 23:49:45
27,17,6,Zebra,76.424354,11.770867,2025-08-07 23:49:45
27,18,7,Rhino,76.811237,11.901743,2025-08-07 23:49:45
27,19,8,Buffalo,76.481329,11.695962,2025-08-07 23:49:45
27,20,9,Hippo,76.845738,11.667702,2025-08-07 23:49:45
27,21,0,Lion,76.474856,11.915793,2025-08-07 23:49:45
27,22,1,Tiger,76.215787,11.871651,2025-08-07 23:49:45
27,23,2,Bear,76.383721,11.796649,2025-08-07 23:49:45
27,24,3,Wolf,76.516449,11.748308,2025-08-07 23:49:45
27,25,4,Elephant,76.538624,11.692154,2025-08-07 23:49:45
27,26,5,Giraffe,76.308545,11.649184,2025-08-07 23:49:45
27,27,6,Zebra,76.750011,11.688333,2025-08-07 23:49:45
27,28,7,Rhino,76.744478,11.849141,2025-08-07 23:49:45
27,29,8,Buffalo,76.711515,11.762151,2025-08-07 23:49:45
27,30,9,Hippo,76.273467,11.672304,2025-08-07 23:49:45
27,31,0,Lion,76.825828,11.615662,2025-08-07 23:49:45
27,32,1,Tiger,76.849712,11.700198,2025-08-07 23:49:45
27,33,2,Bear,76.849883,11.848592,2025-08-07 23:49:45
27,34,3,Wolf,76.813907,11.624293,2025-08-07 23:49:45
27,35,4,Elephant,76.406259,11.931541,2025-08-07 23:49:45
27,36,5,Giraffe,76.371203,11.705679,2025-08-07 23:49:45
27,37,6,Zebra,76.857701,11.842671,2025-08-07 23:49:45
27,38,7,Rhino,76.436552,11.604151,2025-08-07 23:49:45
27,39,8,Buffalo,76.691562,11.629920,2025-08-07 23:49:45
27,40,9,Hippo,76.469942,11.739433,2025-08-07 23:49:45
27,41,0,Lion,76.711130,11.761809,2025-08-07 23:49:45
27,42,1,Tiger,76.572997,11.746843,2025-08-07 23:49:45
27,43,2,Bear,76.680581,11.728678,2025-08-07 23:49:45
27,44,3,Wolf,76.869088,11.990136,2025-08-07 23:49:45
